Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mMed (GeV),mchi (GeV),Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
EM2,6.1477491,6.0691157,0.0081176,5.3e-06,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,9.449607296166722,9.328741148528653,Included,Included
EM3,5.2069353,6.2665353,0.0044783,4e-06,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,9.151908870600314,11.014302405486008,Included,Included
EM4,3.4246934,4.8104471,0.0051249,4.3e-06,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,11.922126739529055,16.746246539909237,Included,Included
EM5,2.9861847,3.6339067,0.0020568,2.7e-06,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,15.7821223093042,19.20536261538009,Included,Included
EM6,3.2930259,4.5684692,0.0008835,1.8e-06,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,12.553605483429767,17.415824151276794,Included,Included
EM7,6.0483217,8.8313459,0.0002373,9e-07,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,6.493999968906212,9.482094842938,Included,Included
EM8,11.766548,13.5290649,6.91e-05,5e-07,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,4.2390778981332256,4.874051421028495,Included,Included
EM9,7.0529031,6.0073715,6.93e-05,5e-07,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,9.546731045349867,8.131511121994572,Included,Included
EM10,4.571775,9.7483026,6.85e-05,5e-07,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,5.883153442528548,12.544528109979167,Included,Included
EM11,-1.0,-1.0,0.0,0.0,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,-57.35076,-57.35076,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,57.35076,spin1_run_33_mzp_500_mx_150,500.0,150.0,-57.35076,-57.35076,Excluded,Excluded
IM0,9.2424694,11.783099,0.0608777,1.97e-05,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,2.5412796752365403,3.23984302290468,Included,Included
IM1,5.9495847,7.5014042,0.0379985,1.58e-05,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,3.991805960809311,5.032981545753942,Included,Included
IM2,4.7629549,6.5344274,0.0237477,1.26e-05,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,4.5825208801003745,6.286885059524708,Included,Included
IM3,4.138052,6.0982244,0.0137703,9.6e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,4.910306350812541,7.236291375748782,Included,Included
IM4,3.8338929,6.0688924,0.008623,7.6e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,4.934038705316311,7.810377279970445,Included,Included
IM5,4.0506833,6.1231572,0.003573,4.9e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,4.890312141586044,7.392370072476414,Included,Included
IM6,4.6212664,6.7423581,0.0015754,3.3e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,4.441198399117959,6.47964159780964,Included,Included
IM7,6.4873117,7.6440343,0.0005538,1.9e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,3.917322819966938,4.615802567340799,Included,Included
IM8,7.2302788,7.7373818,0.0002773,1.4e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,3.8700623510655765,4.141493133017222,Included,Included
IM9,6.0485041,5.7536719,0.0002082,1.2e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,5.2043548051462585,4.950670364925437,Included,Included
IM10,13.0038911,20.0754576,7.18e-05,7e-07,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,1.4915799478463694,2.3027069182392643,Included,Included
IM11,-1.0,-1.0,0.0,0.0,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,-29.94415,-29.94415,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,-29.94415,-29.94415,Excluded,Excluded
EM0,16.0563262,17.9481239,0.0228792,1.23e-05,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,1.6683721466843675,1.8649440492807128,Included,Included
EM1,8.9468424,8.7239259,0.0142508,9.8e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,3.4324168205050896,3.3468958836248195,Included,Included
EM2,4.9905713,4.9720641,0.0099774,8.2e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,6.0224786723887975,6.0001447128908865,Included,Included
EM3,4.497203,5.4336903,0.0051473,5.9e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,5.51083119330522,6.65839411741031,Included,Included
EM4,3.4720467,4.8717729,0.0050499,5.9e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,6.1464585100015645,8.624351164401101,Included,Included
EM5,3.0766554,3.7484657,0.0019976,3.7e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,7.9883750837042475,9.732695445840312,Included,Included
EM6,2.8453346,3.9509667,0.0010216,2.6e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,7.578942642062764,10.523946814550387,Included,Included
EM7,5.1997165,7.5862606,0.0002765,1.4e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,3.9471554668185274,5.758804350198708,Included,Included
EM8,11.7321587,13.4803458,6.91e-05,7e-07,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,2.2213191296620893,2.552313752796406,Included,Included
EM9,3.590297,3.0683057,0.0001364,1e-06,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,9.759180775240225,8.340298866639724,Included,Included
EM10,4.359195,9.298556,7.18e-05,7e-07,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,3.2203010876097324,6.869192591751459,Included,Included
EM11,-1.0,-1.0,0.0,0.0,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,-29.94415,-29.94415,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,29.94415,spin1_run_34_mzp_500_mx_200,500.0,200.0,-29.94415,-29.94415,Excluded,Excluded
IM0,7.651795,9.7181627,0.0737702,9.17e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.1696066479726667,0.21540893345940398,Excluded,Excluded
IM1,4.904215,6.15729,0.0462029,7.36e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.2676932546623596,0.33609150496052886,Excluded,Excluded
IM2,4.020851,5.4942876,0.0282751,5.81e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.29999612688640476,0.4099293905693098,Excluded,Excluded
IM3,3.1355029,4.6090081,0.0181763,4.69e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.3576181608359508,0.525678033976623,Excluded,Excluded
IM4,2.8162165,4.4847414,0.0116557,3.76e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.36752732275711597,0.585276380562361,Excluded,Excluded
IM5,2.6471498,4.0252706,0.0054503,2.58e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.40947930308089103,0.6226564888772067,Excluded,Excluded
IM6,2.4625109,3.5896531,0.0029691,1.91e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.4591711104340417,0.6693432301152454,Excluded,Excluded
IM7,2.2900462,2.6974852,0.001571,1.39e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.6110376435058847,0.7197518547879078,Excluded,Excluded
IM8,3.2353558,3.4580991,0.0006193,8.7e-06,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.476639029806867,0.5094540143003747,Excluded,Excluded
IM9,3.0593768,2.8744135,0.0004138,7.1e-06,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.5734265442324147,0.5387584164199716,Excluded,Excluded
IM10,9.070214,14.0138416,0.0001029,3.6e-06,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.11761692810913463,0.18172283476442783,Excluded,Excluded
IM11,-1.0,-1.0,0.0,0.0,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,-1.648265,-1.648265,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,-1.648265,-1.648265,Excluded,Excluded
EM0,13.3076737,14.832975,0.0275673,5.74e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.11112167316401465,0.12385823677056344,Excluded,Excluded
EM1,7.0734685,6.9725278,0.0179278,4.65e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.23639418117486746,0.23302075919331516,Excluded,Excluded
EM2,4.9377013,4.9044281,0.0100988,3.51e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.33607690160652987,0.3338122133876345,Excluded,Excluded
EM3,3.5601255,4.3000669,0.0065206,2.82e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.38331147824700124,0.4629794651902019,Excluded,Excluded
EM4,2.8104606,3.9777275,0.0062054,2.75e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.41437353363195445,0.5864750425606394,Excluded,Excluded
EM5,2.4782358,3.0308948,0.0024812,1.74e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.5438212504109348,0.6650961139371806,Excluded,Excluded
EM6,2.0801318,2.8811488,0.0013982,1.31e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.5720860373473248,0.7923848863807572,Excluded,Excluded
EM7,1.5125613,2.1926783,0.0009517,1.08e-05,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.7517130989986083,1.0897178183786667,Excluded,Included
EM8,3.9531392,4.5227044,0.0002054,5e-06,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.36444234560189254,0.4169509133399603,Excluded,Excluded
EM9,1.5751288,1.3485043,0.0003109,6.2e-06,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,1.2222912451966226,1.046431885443273,Included,Included
EM10,3.0316666,6.488445,0.0001029,3.6e-06,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,0.2540308194027999,0.5436828046989073,Excluded,Excluded
EM11,-1.0,-1.0,0.0,0.0,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,-1.648265,-1.648265,Excluded,Excluded
EM12,-1.0,-1.0,0.0,0.0,1.648265,spin1_run_35_mzp_500_mx_250,500.0,250.0,-1.648265,-1.648265,Excluded,Excluded
IM0,6.8232929,8.6732393,0.0827311,0.0001339,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.09852165614754801,0.12523306745339924,Excluded,Excluded
IM1,4.1587788,5.2434946,0.0543408,0.0001102,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.1629641994863502,0.2054694277079608,Excluded,Excluded
IM2,3.3270054,4.5668348,0.03409,8.82e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.18711031544210885,0.2568381464003635,Excluded,Excluded
IM3,2.6226492,3.8679502,0.0217024,7.08e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.22091853716213825,0.3258163158076955,Excluded,Excluded
IM4,2.3638227,3.7549751,0.0139267,5.69e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.22756526401466687,0.3614915365691344,Excluded,Excluded
IM5,2.5050045,3.8042,0.0057526,3.68e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.22462065611692342,0.3411179101674269,Excluded,Excluded
IM6,2.5045876,3.6597442,0.0029094,2.62e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.23348678303800577,0.34117469079540286,Excluded,Excluded
IM7,2.3768755,2.8063498,0.0015065,1.88e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.3044887347970663,0.35950637717457223,Excluded,Excluded
IM8,2.7733432,2.9735738,0.0007233,1.31e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.28736529088331353,0.30811256969566553,Excluded,Excluded
IM9,2.6244477,2.4784559,0.0004831,1.07e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.3447718799434761,0.3255930381085514,Excluded,Excluded
IM10,3.8207637,5.8989636,0.000244,7.6e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.1448562761092474,0.22364688504552113,Excluded,Excluded
IM11,3.2124122,2.8509253,0.0001759,6.4e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.29972791640664875,0.2660000793173429,Excluded,Excluded
IM12,9.8624738,7.804509,3.53e-05,2.9e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.10948823302016822,0.08664174093927632,Excluded,Excluded
EM0,12.9040638,14.4712165,0.0283903,8.07e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.05904838062508428,0.06621959665140528,Excluded,Excluded
EM1,6.2968399,6.1281027,0.0202508,6.84e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.13943987916521047,0.1357032914240046,Excluded,Excluded
EM2,4.0198116,4.0107679,0.0123876,5.37e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.21305194449172687,0.21257262405034108,Excluded,Excluded
EM3,2.9780176,3.6044705,0.0077757,4.27e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.2370672474639479,0.2869364841900196,Excluded,Excluded
EM4,2.1420856,3.024582,0.0081741,4.38e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.28251900593205936,0.3989111826343448,Excluded,Excluded
EM5,2.169049,2.6436337,0.0028432,2.59e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.3232300677661962,0.3939523265726132,Excluded,Excluded
EM6,2.0685313,2.8719553,0.0014029,1.82e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.297533147538891,0.41309594880193495,Excluded,Excluded
EM7,1.8466297,2.6675326,0.0007832,1.36e-05,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.32033419197950946,0.4627359237209279,Excluded,Excluded
EM8,3.3787585,3.8767304,0.0002402,7.5e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.2204181905453111,0.2529041066415371,Excluded,Excluded
EM9,2.0434542,1.7341733,0.000239,7.5e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.4927430839812838,0.4181654279308046,Excluded,Excluded
EM10,4.5516663,9.8040025,6.81e-05,4e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.0871584743067946,0.1877338635303735,Excluded,Excluded
EM11,1.5678667,1.7662223,0.0001406,5.8e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.48380201065290596,0.5450092791689498,Excluded,Excluded
EM12,7.2057278,5.7670361,3.53e-05,2.9e-06,0.8545019,spin1_run_36_mzp_500_mx_260,500.0,260.0,0.14817002792821082,0.11858648060505422,Excluded,Excluded
IM0,5.583879,7.0884411,0.1012669,0.0002616,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.03752045001826989,0.047630240554997705,Excluded,Excluded
IM1,3.2186217,4.0213491,0.0706933,0.0002223,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.06613738160658571,0.082632109265901,Excluded,Excluded
IM2,2.3806772,3.2603593,0.0477207,0.0001848,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.08157429152056953,0.1117167417741473,Excluded,Excluded
IM3,1.8285944,2.6929603,0.0310907,0.0001505,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.09876176043144788,0.14544586814878138,Excluded,Excluded
IM4,1.58992,2.5397603,0.0205861,0.0001231,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.10471913432145545,0.1672798002415216,Excluded,Excluded
IM5,1.4675787,2.2401599,0.009794,8.54e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.1187243374903729,0.1812246934355207,Excluded,Excluded
IM6,1.5641914,2.2980297,0.0046416,5.89e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.11573457906135853,0.17003130179593112,Excluded,Excluded
IM7,1.4680433,1.7309703,0.0024461,4.28e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.1536487945518187,0.181167340227635,Excluded,Excluded
IM8,1.2540934,1.3376736,0.0016011,3.47e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.19882391339710972,0.2120747146903094,Excluded,Excluded
IM9,1.6023506,1.5139876,0.000786,2.43e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.17566953652724765,0.16598208906340473,Excluded,Excluded
IM10,2.7226706,4.2104379,0.0003431,1.61e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.06316718268187735,0.09768405329678884,Excluded,Excluded
IM11,2.3406749,2.1019212,0.0002406,1.34e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.1265325741041101,0.11362598881203026,Excluded,Excluded
IM12,2.0388496,1.6160831,0.0001716,1.14e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.16457167332546205,0.13044684610380286,Excluded,Excluded
EM0,11.9915957,13.450412,0.0305736,0.0001493,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.019773483518571774,0.022178991574907752,Excluded,Excluded
EM1,5.5469975,5.425619,0.0229726,0.0001299,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.04901956808983454,0.047946929848084484,Excluded,Excluded
EM2,3.0176278,2.9758539,0.01663,0.0001109,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.08937317117617904,0.08813595235303705,Excluded,Excluded
EM3,2.2047507,2.679376,0.0105046,8.84e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.0992624775320821,0.12063109901722677,Excluded,Excluded
EM4,1.6271125,2.2911878,0.0107921,8.96e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.11608018338784801,0.16345612242546229,Excluded,Excluded
EM5,1.1880112,1.4534597,0.0051524,6.21e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.18298512163770347,0.22387120592802492,Excluded,Excluded
EM6,1.3240991,1.8371791,0.0021955,4.06e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.14476623427732224,0.20086223153538887,Excluded,Excluded
EM7,1.6939246,2.4837676,0.000845,2.52e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.10707986528208195,0.1570090545942836,Excluded,Excluded
EM8,-1.0,1.1369472,0.0008151,2.47e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.23392599058250024,-0.2659615,Excluded,Excluded
EM9,1.1055146,0.9410905,0.000443,1.82e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.28260990839882033,0.24057710318796333,Excluded,Excluded
EM10,3.0587894,6.5136869,0.0001025,8.8e-06,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.0408311765798875,0.0869499220835537,Excluded,Excluded
EM11,3.1730954,3.5654491,6.9e-05,7.2e-06,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.07459410933674528,0.08381768162406968,Excluded,Excluded
EM12,1.4831645,1.1910133,0.0001716,1.14e-05,0.2659615,spin1_run_37_mzp_500_mx_300,500.0,300.0,0.22330691017472265,0.17932029791705506,Excluded,Excluded
IM0,4.7984645,6.1185948,0.1171942,0.000436,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.017644999142613596,0.022499405799501073,Excluded,Excluded
IM1,2.6864363,3.3994635,0.0839187,0.0003759,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.03175871722111445,0.040188036470472054,Excluded,Excluded
IM2,2.004495,2.759719,0.0562814,0.0003124,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.0391208670158085,0.05386024909016985,Excluded,Excluded
IM3,1.5124001,2.2347925,0.0375558,0.0002577,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.0483098990174703,0.07138494635116727,Excluded,Excluded
IM4,1.2662566,2.0147744,0.0260046,0.0002157,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.05358545353762685,0.08526123378152581,Excluded,Excluded
IM5,1.1726872,1.7780646,0.0123165,0.0001495,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.06071916622151974,0.09206427766927107,Excluded,Excluded
IM6,1.1585748,1.6938115,0.0062956,0.0001072,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.06373944208077463,0.09318569677158522,Excluded,Excluded
IM7,1.0385977,1.2210341,0.0034605,7.96e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.08841898846232059,0.10395035536858979,Excluded,Excluded
IM8,0.9489647,1.0095391,0.0021155,6.23e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.10694246513087012,0.1137688261744615,Excluded,Excluded
IM9,1.1189293,1.0513336,0.0011352,4.56e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.10269109633707132,0.09648741882083167,Excluded,Excluded
IM10,1.3486591,2.078841,0.0006929,3.57e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.05193403439705105,0.0800518084963057,Excluded,Excluded
IM11,1.2522366,1.1126732,0.000451,2.88e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.09702992756543433,0.08621581576516771,Excluded,Excluded
IM12,1.0086412,0.7983722,0.0003466,2.52e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.13522840599910668,0.10703766611952793,Excluded,Excluded
EM0,11.0507076,12.3085003,0.0332755,0.0002431,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.008771385414029685,0.009769745423360943,Excluded,Excluded
EM1,4.6479485,4.4939025,0.0276373,0.0002222,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.02402424173644177,0.023228011239797515,Excluded,Excluded
EM2,2.6639434,2.6435327,0.0187256,0.0001838,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.04084027407718467,0.04052736255582608,Excluded,Excluded
EM3,2.0173903,2.4196468,0.0115512,0.0001449,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.04461915681247362,0.0535159706081664,Excluded,Excluded
EM4,1.2790626,1.8025574,0.0136881,0.0001575,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.05989412597901182,0.08440759662584146,Excluded,Excluded
EM5,1.0166762,1.2440437,0.0060209,0.0001049,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.08678360736041668,0.10619172554644242,Excluded,Excluded
EM6,1.0296902,1.419056,0.0028351,7.21e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.07608057751068316,0.10484959456737569,Excluded,Excluded
EM7,1.0677682,1.555676,0.0013449,4.97e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.06939915509399129,0.10111052192788661,Excluded,Excluded
EM8,0.8274951,0.9509834,0.0009803,4.24e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.11352732340017713,0.13046917135823524,Excluded,Excluded
EM9,1.1032776,0.9394253,0.0004423,2.85e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.11492409242118559,0.09785624216425677,Excluded,Excluded
EM10,1.2914937,2.7587282,0.0002419,2.11e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.03913491731443496,0.08359514258567426,Excluded,Excluded
EM11,2.1107367,2.3585487,0.0001044,1.38e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.045775014100832435,0.05114925040153043,Excluded,Excluded
EM12,0.730848,0.5959705,0.0003466,2.52e-05,0.1079626,spin1_run_38_mzp_500_mx_350,500.0,350.0,0.18115426854181543,0.14772237182013223,Excluded,Excluded
IM0,7.6747332,9.8061354,0.0733937,2.17e-05,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,2.958813927859899,3.7805262077384003,Included,Included
IM1,4.6009032,5.8047295,0.0491091,1.8e-05,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,4.998429298040503,6.306268299667769,Included,Included
IM2,3.5786971,4.9311135,0.0315902,1.46e-05,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,5.883971236922451,8.107567974948202,Included,Included
IM3,2.8124115,4.1472668,0.0202645,1.17e-05,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,6.996060634440013,10.316601962408416,Included,Included
IM4,2.3910945,3.8081454,0.0137757,9.7e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,7.619070952490417,12.134413759054693,Included,Included
IM5,2.2671909,3.4405845,0.0063646,6.6e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,8.433023516789081,12.797568127148004,Included,Included
IM6,2.3693008,3.4453857,0.0030895,4.6e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,8.42127196383267,12.246030558888934,Included,Included
IM7,2.0618938,2.4196754,0.001744,3.5e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,11.991083597411455,14.071786820446329,Included,Included
IM8,2.3359829,2.4808682,0.0008609,2.4e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,11.69531295535974,12.420694517926481,Included,Included
IM9,2.1526757,2.0229301,0.0005891,2e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,14.342823807901222,13.478356261465672,Included,Included
IM10,2.4252676,3.7603327,0.0003839,1.6e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,7.715947580914848,11.963434468014993,Included,Included
IM11,3.2072084,2.8395951,0.0001766,1.1e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,10.217840564663604,9.04666188826395,Included,Included
IM12,2.4452496,1.9447812,0.0001425,1e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,14.919174455203496,11.865672117889316,Included,Included
EM0,15.0816495,16.9376147,0.0242846,1.28e-05,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,1.7130233810313324,1.9238300160735071,Included,Included
EM1,7.2424394,7.0633076,0.0175189,1.09e-05,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,4.107782308673631,4.006181950241793,Included,Included
EM2,4.4129799,4.3753366,0.0113257,8.8e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,6.6313823718156915,6.574815806435013,Included,Included
EM3,3.5819752,4.3223142,0.0064888,6.7e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,6.712730416497718,8.100148208731317,Included,Included
EM4,2.3634313,3.3161707,0.0074111,7.1e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,8.749407863714616,12.276443152800763,Included,Included
EM5,1.8705229,2.2809618,0.0032751,4.8e-06,29.01453,spin1_run_39_mzp_700_mx_0,700.0,0.0,12.72030509235183,15.511454043144834,Included,Included
