Run,MY1,Mchi,Omegah2,xsi,x_f,sigmav_xf
10074,1601.6,585.58,0.174,1.0,22.0,0.0
10075,1601.6,583.12,0.179,1.0,22.0,0.0
10076,1601.6,582.92,0.179,1.0,22.0,0.0
10077,1601.6,580.67,0.184,1.0,22.0,0.0
10078,1601.6,579.42,0.186,1.0,22.0,0.0
10079,1601.6,578.21,0.189,1.0,22.0,0.0
10080,1601.6,575.93,0.193,1.0,22.0,0.0
10081,1601.6,575.76,0.194,1.0,22.0,0.0
10082,1601.6,573.33,0.199,1.0,22.0,0.0
10083,1601.6,572.43,0.201,1.0,22.0,0.0
10084,1601.6,571.02,0.203,1.0,22.0,0.0
10085,1601.6,568.94,0.208,1.0,22.0,0.0
10086,1601.6,568.87,0.208,1.0,22.0,0.0
10087,1601.6,567.35,0.211,1.0,22.0,0.0
10088,1601.6,565.86,0.215,1.0,22.0,0.0
10089,1601.6,565.44,0.215,1.0,22.0,0.0
10090,1601.6,564.37,0.218,1.0,22.0,0.0
10091,1601.6,562.88,0.221,1.0,22.0,0.0
10092,1601.6,561.95,0.223,1.0,22.0,0.0
10093,1601.6,558.45,0.231,1.0,22.0,0.0
10094,1601.6,557.76,0.233,1.0,22.0,0.0
10095,1601.6,554.96,0.239,1.0,22.0,0.0
10096,1601.6,551.46,0.247,1.0,22.0,0.0
10097,1601.6,549.1,0.253,1.0,22.0,0.0
10098,1601.6,547.97,0.255,1.0,22.0,0.0
10099,1601.6,544.47,0.264,1.0,22.0,0.0
10100,1601.6,540.98,0.273,1.0,22.0,0.0
10101,1601.6,537.48,0.281,1.0,22.0,0.0
10102,1601.6,533.99,0.29,1.0,22.0,0.0
10103,1601.6,531.44,0.297,1.0,22.0,0.0
10104,1601.6,530.49,0.3,1.0,22.0,0.0
10105,1601.6,527.0,0.309,1.0,22.0,0.0
10106,1601.6,523.5,0.318,1.0,21.0,0.0
10107,1601.6,453.6,0.546,1.0,21.0,0.0
10108,1601.6,451.25,0.555,1.0,21.0,0.0
10109,1601.6,450.11,0.559,1.0,21.0,0.0
10110,1601.6,446.61,0.573,1.0,21.0,0.0
10111,1601.6,443.12,0.587,1.0,21.0,0.0
10112,1601.6,299.82,1.39,1.0,19.0,0.0
10113,1601.6,264.87,1.7,1.0,19.0,0.0
10114,1601.6,121.58,15.3,1.0,16.0,0.0
10115,1601.6,2.7475,7050.0,1.0,6.0,0.0
10116,1621.6,72.91,39.3,1.0,15.0,0.0
10117,1621.6,76.142,36.5,1.0,15.0,0.0
10118,1621.6,77.744,35.2,1.0,15.0,0.0
10119,1621.6,79.637,33.7,1.0,15.0,0.0
10120,1621.6,81.93,32.1,1.0,15.0,0.0
10121,1621.6,83.132,31.3,1.0,15.0,0.0
10122,1621.6,86.627,29.2,1.0,15.0,0.0
10123,1621.6,90.122,27.2,1.0,15.0,0.0
10124,1621.6,92.493,26.0,1.0,15.0,0.0
10125,1621.6,93.617,25.5,1.0,15.0,0.0
10126,1621.6,97.112,23.9,1.0,15.0,0.0
10127,1621.6,98.772,23.2,1.0,15.0,0.0
10128,1621.6,100.61,22.4,1.0,15.0,0.0
10129,1621.6,102.06,21.9,1.0,15.0,0.0
10130,1621.6,104.1,21.1,1.0,16.0,0.0
10131,1621.6,105.06,20.8,1.0,16.0,0.0
10132,1621.6,107.6,19.9,1.0,16.0,0.0
10133,1621.6,108.95,19.5,1.0,16.0,0.0
10134,1621.6,111.09,18.8,1.0,16.0,0.0
10135,1621.6,112.83,18.3,1.0,16.0,0.0
10136,1621.6,114.59,17.8,1.0,16.0,0.0
10137,1621.6,116.75,17.2,1.0,16.0,0.0
10138,1621.6,118.08,16.9,1.0,16.0,0.0
10139,1621.6,121.58,16.0,1.0,16.0,0.0
10140,1621.6,124.97,15.2,1.0,16.0,0.0
10141,1621.6,125.07,15.2,1.0,16.0,0.0
10142,1621.6,128.57,14.5,1.0,16.0,0.0
10143,1621.6,132.06,13.8,1.0,16.0,0.0
10144,1621.6,133.19,13.6,1.0,16.0,0.0
10145,1621.6,135.56,13.1,1.0,16.0,0.0
10146,1621.6,139.05,12.5,1.0,16.0,0.0
10147,1621.6,142.55,12.0,1.0,16.0,0.0
10148,1621.6,144.15,11.7,1.0,16.0,0.0
10149,1621.6,146.04,11.5,1.0,17.0,0.0
10150,1621.6,149.54,11.0,1.0,17.0,0.0
10151,1621.6,149.89,10.9,1.0,17.0,0.0
10152,1621.6,153.03,10.5,1.0,17.0,0.0
10153,1621.6,153.87,10.4,1.0,17.0,0.0
10154,1621.6,156.53,10.0,1.0,17.0,0.0
10155,1621.6,160.02,9.5,1.0,17.0,0.0
10156,1621.6,161.99,9.18,1.0,17.0,0.0
10157,1621.6,163.52,8.88,1.0,17.0,0.0
10158,1621.6,167.01,8.0,1.0,17.0,0.0
10159,1621.6,170.51,6.57,1.0,17.0,0.0
10160,1621.6,171.17,6.2,1.0,17.0,0.0
10161,1621.6,174.0,4.98,1.0,17.0,0.0
10162,1621.6,177.5,4.35,1.0,18.0,0.0
10163,1621.6,180.35,4.01,1.0,18.0,0.0
10164,1621.6,180.99,3.95,1.0,18.0,0.0
10165,1621.6,184.49,3.66,1.0,18.0,0.0
10166,1621.6,187.98,3.44,1.0,18.0,0.0
10167,1621.6,188.7,3.4,1.0,18.0,0.0
10168,1621.6,191.48,3.26,1.0,18.0,0.0
10169,1621.6,194.97,3.1,1.0,18.0,0.0
10170,1621.6,196.18,3.06,1.0,18.0,0.0
10171,1621.6,198.47,2.97,1.0,18.0,0.0
10172,1621.6,200.38,2.91,1.0,18.0,0.0
10173,1621.6,201.96,2.86,1.0,18.0,0.0
10174,1621.6,205.46,2.75,1.0,18.0,0.0
10175,1621.6,208.95,2.66,1.0,18.0,0.0
10176,1621.6,212.45,2.57,1.0,18.0,0.0
10177,1621.6,212.84,2.57,1.0,18.0,0.0
10178,1621.6,215.94,2.5,1.0,18.0,0.0
10179,1621.6,219.44,2.43,1.0,18.0,0.0
10180,1621.6,222.32,2.37,1.0,18.0,0.0
10181,1621.6,222.93,2.36,1.0,18.0,0.0
10182,1621.6,226.43,2.3,1.0,18.0,0.0
10183,1621.6,229.92,2.24,1.0,18.0,0.0
10184,1621.6,231.06,2.22,1.0,18.0,0.0
10185,1621.6,233.42,2.18,1.0,19.0,0.0
10186,1621.6,236.91,2.13,1.0,19.0,0.0
10187,1621.6,237.44,2.12,1.0,19.0,0.0
10188,1621.6,327.73,1.25,1.0,19.0,0.0
10189,1621.6,450.11,0.597,1.0,21.0,0.0
10190,1621.6,515.03,0.37,1.0,21.0,0.0
10191,1621.6,588.03,0.188,1.0,22.0,0.0
10192,1621.6,586.41,0.191,1.0,22.0,0.0
10193,1621.6,585.58,0.193,1.0,22.0,0.0
10194,1621.6,583.12,0.198,1.0,22.0,0.0
10195,1621.6,582.92,0.198,1.0,22.0,0.0
10196,1621.6,580.67,0.203,1.0,22.0,0.0
10197,1621.6,579.42,0.206,1.0,22.0,0.0
10198,1621.6,578.21,0.208,1.0,22.0,0.0
10199,1621.6,575.93,0.213,1.0,22.0,0.0
10200,1621.6,575.76,0.214,1.0,22.0,0.0
10201,1621.6,573.33,0.219,1.0,22.0,0.0
10202,1621.6,572.43,0.221,1.0,22.0,0.0
10203,1621.6,571.02,0.224,1.0,22.0,0.0
10204,1621.6,568.94,0.229,1.0,22.0,0.0
10205,1621.6,568.87,0.229,1.0,22.0,0.0
10206,1621.6,567.35,0.232,1.0,22.0,0.0
10207,1621.6,565.86,0.236,1.0,22.0,0.0
10208,1621.6,565.44,0.237,1.0,22.0,0.0
10209,1621.6,564.37,0.239,1.0,22.0,0.0
10210,1621.6,562.88,0.243,1.0,22.0,0.0
10211,1621.6,561.95,0.245,1.0,22.0,0.0
10212,1621.6,558.45,0.253,1.0,22.0,0.0
10213,1621.6,557.76,0.255,1.0,22.0,0.0
10214,1621.6,554.96,0.261,1.0,22.0,0.0
10215,1621.6,551.46,0.27,1.0,22.0,0.0
10216,1621.6,549.1,0.276,1.0,22.0,0.0
10217,1621.6,547.97,0.279,1.0,22.0,0.0
10218,1621.6,544.47,0.288,1.0,22.0,0.0
10219,1621.6,540.98,0.297,1.0,22.0,0.0
10220,1621.6,537.48,0.306,1.0,22.0,0.0
10221,1621.6,533.99,0.315,1.0,22.0,0.0
10222,1621.6,531.44,0.322,1.0,21.0,0.0
10223,1621.6,530.49,0.325,1.0,21.0,0.0
10224,1621.6,527.0,0.335,1.0,21.0,0.0
10225,1621.6,523.5,0.345,1.0,21.0,0.0
10226,1621.6,453.6,0.583,1.0,21.0,0.0
10227,1621.6,451.25,0.592,1.0,21.0,0.0
10228,1621.6,450.11,0.597,1.0,21.0,0.0
10229,1621.6,446.61,0.611,1.0,21.0,0.0
10230,1621.6,443.12,0.625,1.0,21.0,0.0
10231,1621.6,299.82,1.46,1.0,19.0,0.0
10232,1621.6,264.87,1.79,1.0,19.0,0.0
10233,1621.6,121.58,16.0,1.0,16.0,0.0
10234,1621.6,2.7475,7340.0,1.0,6.0,0.0
10235,1629.7,72.91,40.0,1.0,15.0,0.0
10236,1629.7,76.142,37.1,1.0,15.0,0.0
10237,1629.7,77.744,35.8,1.0,15.0,0.0
10238,1629.7,79.637,34.3,1.0,15.0,0.0
10239,1629.7,81.93,32.7,1.0,15.0,0.0
10240,1629.7,83.132,31.9,1.0,15.0,0.0
10241,1629.7,86.627,29.7,1.0,15.0,0.0
10242,1629.7,90.122,27.7,1.0,15.0,0.0
10243,1629.7,92.493,26.5,1.0,15.0,0.0
10244,1629.7,93.617,25.9,1.0,15.0,0.0
10245,1629.7,97.112,24.3,1.0,15.0,0.0
10246,1629.7,98.772,23.6,1.0,15.0,0.0
10247,1629.7,100.61,22.8,1.0,15.0,0.0
10248,1629.7,102.06,22.3,1.0,15.0,0.0
10249,1629.7,104.1,21.5,1.0,16.0,0.0
10250,1629.7,105.06,21.2,1.0,16.0,0.0
10251,1629.7,107.6,20.3,1.0,16.0,0.0
10252,1629.7,108.95,19.8,1.0,16.0,0.0
10253,1629.7,111.09,19.2,1.0,16.0,0.0
10254,1629.7,112.83,18.6,1.0,16.0,0.0
10255,1629.7,114.59,18.1,1.0,16.0,0.0
10256,1629.7,116.75,17.5,1.0,16.0,0.0
10257,1629.7,118.08,17.2,1.0,16.0,0.0
10258,1629.7,121.58,16.3,1.0,16.0,0.0
10259,1629.7,124.97,15.5,1.0,16.0,0.0
10260,1629.7,125.07,15.5,1.0,16.0,0.0
10261,1629.7,128.57,14.7,1.0,16.0,0.0
10262,1629.7,132.06,14.0,1.0,16.0,0.0
10263,1629.7,133.19,13.8,1.0,16.0,0.0
10264,1629.7,135.56,13.4,1.0,16.0,0.0
10265,1629.7,139.05,12.8,1.0,16.0,0.0
10266,1629.7,142.55,12.2,1.0,16.0,0.0
10267,1629.7,144.15,12.0,1.0,16.0,0.0
10268,1629.7,146.04,11.7,1.0,16.0,0.0
10269,1629.7,149.54,11.2,1.0,17.0,0.0
10270,1629.7,149.89,11.1,1.0,17.0,0.0
10271,1629.7,153.03,10.7,1.0,17.0,0.0
10272,1629.7,153.87,10.6,1.0,17.0,0.0
10273,1629.7,156.53,10.2,1.0,17.0,0.0
10274,1629.7,160.02,9.68,1.0,17.0,0.0
10275,1629.7,161.99,9.35,1.0,17.0,0.0
10276,1629.7,163.52,9.05,1.0,17.0,0.0
10277,1629.7,167.01,8.15,1.0,17.0,0.0
10278,1629.7,170.51,6.69,1.0,17.0,0.0
10279,1629.7,171.17,6.32,1.0,17.0,0.0
10280,1629.7,174.0,5.08,1.0,17.0,0.0
10281,1629.7,177.5,4.43,1.0,18.0,0.0
10282,1629.7,180.35,4.09,1.0,18.0,0.0
10283,1629.7,180.99,4.03,1.0,18.0,0.0
10284,1629.7,184.49,3.73,1.0,18.0,0.0
10285,1629.7,187.98,3.51,1.0,18.0,0.0
10286,1629.7,188.7,3.47,1.0,18.0,0.0
10287,1629.7,191.48,3.32,1.0,18.0,0.0
10288,1629.7,194.97,3.16,1.0,18.0,0.0
10289,1629.7,196.18,3.11,1.0,18.0,0.0
10290,1629.7,198.47,3.03,1.0,18.0,0.0
10291,1629.7,200.38,2.96,1.0,18.0,0.0
10292,1629.7,201.96,2.91,1.0,18.0,0.0
10293,1629.7,205.46,2.81,1.0,18.0,0.0
10294,1629.7,208.95,2.71,1.0,18.0,0.0
10295,1629.7,212.45,2.62,1.0,18.0,0.0
10296,1629.7,212.84,2.62,1.0,18.0,0.0
10297,1629.7,215.94,2.55,1.0,18.0,0.0
10298,1629.7,219.44,2.47,1.0,18.0,0.0
10299,1629.7,222.32,2.42,1.0,18.0,0.0
10300,1629.7,222.93,2.41,1.0,18.0,0.0
10301,1629.7,226.43,2.34,1.0,18.0,0.0
10302,1629.7,229.92,2.28,1.0,18.0,0.0
10303,1629.7,231.06,2.26,1.0,18.0,0.0
10304,1629.7,233.42,2.23,1.0,18.0,0.0
10305,1629.7,236.91,2.17,1.0,19.0,0.0
10306,1629.7,237.44,2.17,1.0,19.0,0.0
10307,1629.7,327.73,1.28,1.0,19.0,0.0
10308,1629.7,450.11,0.612,1.0,21.0,0.0
10309,1629.7,515.03,0.381,1.0,21.0,0.0
10310,1629.7,588.03,0.196,1.0,22.0,0.0
10311,1629.7,586.41,0.199,1.0,22.0,0.0
10312,1629.7,585.58,0.201,1.0,22.0,0.0
10313,1629.7,583.12,0.206,1.0,22.0,0.0
10314,1629.7,582.92,0.206,1.0,22.0,0.0
10315,1629.7,580.67,0.211,1.0,22.0,0.0
10316,1629.7,579.42,0.214,1.0,22.0,0.0
10317,1629.7,578.21,0.217,1.0,22.0,0.0
10318,1629.7,575.93,0.222,1.0,22.0,0.0
10319,1629.7,575.76,0.222,1.0,22.0,0.0
10320,1629.7,573.33,0.227,1.0,22.0,0.0
10321,1629.7,572.43,0.229,1.0,22.0,0.0
10322,1629.7,571.02,0.233,1.0,22.0,0.0
10323,1629.7,568.94,0.237,1.0,22.0,0.0
10324,1629.7,568.87,0.238,1.0,22.0,0.0
10325,1629.7,567.35,0.241,1.0,22.0,0.0
10326,1629.7,565.86,0.245,1.0,22.0,0.0
10327,1629.7,565.44,0.246,1.0,22.0,0.0
10328,1629.7,564.37,0.248,1.0,22.0,0.0
10329,1629.7,562.88,0.252,1.0,22.0,0.0
10330,1629.7,561.95,0.254,1.0,22.0,0.0
10331,1629.7,558.45,0.262,1.0,22.0,0.0
10332,1629.7,557.76,0.264,1.0,22.0,0.0
10333,1629.7,554.96,0.271,1.0,22.0,0.0
10334,1629.7,551.46,0.28,1.0,22.0,0.0
10335,1629.7,549.1,0.286,1.0,22.0,0.0
10336,1629.7,547.97,0.289,1.0,22.0,0.0
10337,1629.7,544.47,0.298,1.0,22.0,0.0
10338,1629.7,540.98,0.307,1.0,22.0,0.0
10339,1629.7,537.48,0.316,1.0,22.0,0.0
10340,1629.7,533.99,0.326,1.0,21.0,0.0
10341,1629.7,531.44,0.333,1.0,21.0,0.0
10342,1629.7,530.49,0.336,1.0,21.0,0.0
10343,1629.7,527.0,0.346,1.0,21.0,0.0
10344,1629.7,523.5,0.356,1.0,21.0,0.0
10345,1629.7,453.6,0.598,1.0,21.0,0.0
10346,1629.7,451.25,0.608,1.0,21.0,0.0
10347,1629.7,450.11,0.612,1.0,21.0,0.0
10348,1629.7,446.61,0.627,1.0,21.0,0.0
10349,1629.7,443.12,0.641,1.0,21.0,0.0
10350,1629.7,299.82,1.49,1.0,19.0,0.0
10351,1629.7,264.87,1.82,1.0,19.0,0.0
10352,1629.7,121.58,16.3,1.0,16.0,0.0
10353,1629.7,2.7475,7460.0,1.0,6.0,0.0
10354,1641.6,72.91,41.0,1.0,14.0,0.0
10355,1641.6,76.142,38.1,1.0,15.0,0.0
10356,1641.6,77.744,36.8,1.0,15.0,0.0
10357,1641.6,79.637,35.3,1.0,15.0,0.0
10358,1641.6,81.93,33.6,1.0,15.0,0.0
10359,1641.6,83.132,32.7,1.0,15.0,0.0
10360,1641.6,86.627,30.5,1.0,15.0,0.0
10361,1641.6,90.122,28.5,1.0,15.0,0.0
10362,1641.6,92.493,27.2,1.0,15.0,0.0
10363,1641.6,93.617,26.6,1.0,15.0,0.0
10364,1641.6,97.112,25.0,1.0,15.0,0.0
10365,1641.6,98.772,24.2,1.0,15.0,0.0
10366,1641.6,100.61,23.5,1.0,15.0,0.0
10367,1641.6,102.06,22.9,1.0,15.0,0.0
10368,1641.6,104.1,22.1,1.0,15.0,0.0
10369,1641.6,105.06,21.7,1.0,16.0,0.0
10370,1641.6,107.6,20.8,1.0,16.0,0.0
10371,1641.6,108.95,20.4,1.0,16.0,0.0
10372,1641.6,111.09,19.7,1.0,16.0,0.0
10373,1641.6,112.83,19.1,1.0,16.0,0.0
10374,1641.6,114.59,18.6,1.0,16.0,0.0
10375,1641.6,116.75,18.0,1.0,16.0,0.0
10376,1641.6,118.08,17.6,1.0,16.0,0.0
10377,1641.6,121.58,16.7,1.0,16.0,0.0
10378,1641.6,124.97,15.9,1.0,16.0,0.0
10379,1641.6,125.07,15.9,1.0,16.0,0.0
10380,1641.6,128.57,15.1,1.0,16.0,0.0
10381,1641.6,132.06,14.4,1.0,16.0,0.0
10382,1641.6,133.19,14.2,1.0,16.0,0.0
10383,1641.6,135.56,13.7,1.0,16.0,0.0
10384,1641.6,139.05,13.1,1.0,16.0,0.0
10385,1641.6,142.55,12.5,1.0,16.0,0.0
10386,1641.6,144.15,12.3,1.0,16.0,0.0
10387,1641.6,146.04,12.0,1.0,16.0,0.0
10388,1641.6,149.54,11.5,1.0,17.0,0.0
10389,1641.6,149.89,11.4,1.0,17.0,0.0
10390,1641.6,153.03,11.0,1.0,17.0,0.0
10391,1641.6,153.87,10.9,1.0,17.0,0.0
10392,1641.6,156.53,10.5,1.0,17.0,0.0
10393,1641.6,160.02,9.95,1.0,17.0,0.0
10394,1641.6,161.99,9.61,1.0,17.0,0.0
10395,1641.6,163.52,9.3,1.0,17.0,0.0
10396,1641.6,167.01,8.38,1.0,17.0,0.0
10397,1641.6,170.51,6.87,1.0,17.0,0.0
10398,1641.6,171.17,6.49,1.0,17.0,0.0
10399,1641.6,174.0,5.22,1.0,17.0,0.0
10400,1641.6,177.5,4.56,1.0,18.0,0.0
10401,1641.6,180.35,4.21,1.0,18.0,0.0
10402,1641.6,180.99,4.14,1.0,18.0,0.0
10403,1641.6,184.49,3.84,1.0,18.0,0.0
10404,1641.6,187.98,3.6,1.0,18.0,0.0
10405,1641.6,188.7,3.56,1.0,18.0,0.0
10406,1641.6,191.48,3.41,1.0,18.0,0.0
10407,1641.6,194.97,3.25,1.0,18.0,0.0
10408,1641.6,196.18,3.2,1.0,18.0,0.0
10409,1641.6,198.47,3.11,1.0,18.0,0.0
10410,1641.6,200.38,3.05,1.0,18.0,0.0
10411,1641.6,201.96,2.99,1.0,18.0,0.0
10412,1641.6,205.46,2.88,1.0,18.0,0.0
10413,1641.6,208.95,2.79,1.0,18.0,0.0
10414,1641.6,212.45,2.7,1.0,18.0,0.0
10415,1641.6,212.84,2.69,1.0,18.0,0.0
10416,1641.6,215.94,2.62,1.0,18.0,0.0
10417,1641.6,219.44,2.54,1.0,18.0,0.0
10418,1641.6,222.32,2.49,1.0,18.0,0.0
10419,1641.6,222.93,2.47,1.0,18.0,0.0
10420,1641.6,226.43,2.41,1.0,18.0,0.0
10421,1641.6,229.92,2.35,1.0,18.0,0.0
10422,1641.6,231.06,2.33,1.0,18.0,0.0
10423,1641.6,233.42,2.29,1.0,18.0,0.0
10424,1641.6,236.91,2.24,1.0,19.0,0.0
10425,1641.6,237.44,2.23,1.0,19.0,0.0
10426,1641.6,327.73,1.32,1.0,19.0,0.0
10427,1641.6,450.11,0.636,1.0,21.0,0.0
10428,1641.6,515.03,0.398,1.0,21.0,0.0
10429,1641.6,588.03,0.208,1.0,22.0,0.0
10430,1641.6,586.41,0.211,1.0,22.0,0.0
10431,1641.6,585.58,0.213,1.0,22.0,0.0
10432,1641.6,583.12,0.218,1.0,22.0,0.0
10433,1641.6,582.92,0.219,1.0,22.0,0.0
10434,1641.6,580.67,0.224,1.0,22.0,0.0
10435,1641.6,579.42,0.226,1.0,22.0,0.0
10436,1641.6,578.21,0.229,1.0,22.0,0.0
10437,1641.6,575.93,0.234,1.0,22.0,0.0
10438,1641.6,575.76,0.235,1.0,22.0,0.0
10439,1641.6,573.33,0.24,1.0,22.0,0.0
10440,1641.6,572.43,0.242,1.0,22.0,0.0
10441,1641.6,571.02,0.246,1.0,22.0,0.0
10442,1641.6,568.94,0.251,1.0,22.0,0.0
10443,1641.6,568.87,0.251,1.0,22.0,0.0
10444,1641.6,567.35,0.254,1.0,22.0,0.0
10445,1641.6,565.86,0.258,1.0,22.0,0.0
10446,1641.6,565.44,0.259,1.0,22.0,0.0
10447,1641.6,564.37,0.262,1.0,22.0,0.0
10448,1641.6,562.88,0.265,1.0,22.0,0.0
10449,1641.6,561.95,0.267,1.0,22.0,0.0
10450,1641.6,558.45,0.276,1.0,22.0,0.0
10451,1641.6,557.76,0.278,1.0,22.0,0.0
10452,1641.6,554.96,0.285,1.0,22.0,0.0
10453,1641.6,551.46,0.294,1.0,22.0,0.0
10454,1641.6,549.1,0.3,1.0,22.0,0.0
10455,1641.6,547.97,0.303,1.0,22.0,0.0
10456,1641.6,544.47,0.313,1.0,22.0,0.0
10457,1641.6,540.98,0.322,1.0,22.0,0.0
10458,1641.6,537.48,0.332,1.0,21.0,0.0
10459,1641.6,533.99,0.342,1.0,21.0,0.0
10460,1641.6,531.44,0.349,1.0,21.0,0.0
10461,1641.6,530.49,0.352,1.0,21.0,0.0
10462,1641.6,527.0,0.362,1.0,21.0,0.0
10463,1641.6,523.5,0.372,1.0,21.0,0.0
10464,1641.6,453.6,0.621,1.0,21.0,0.0
10465,1641.6,451.25,0.631,1.0,21.0,0.0
10466,1641.6,450.11,0.636,1.0,21.0,0.0
10467,1641.6,446.61,0.65,1.0,21.0,0.0
10468,1641.6,443.12,0.665,1.0,21.0,0.0
10469,1641.6,299.82,1.54,1.0,19.0,0.0
10470,1641.6,264.87,1.88,1.0,19.0,0.0
10471,1641.6,121.58,16.7,1.0,16.0,0.0
10472,1641.6,2.7475,7640.0,1.0,6.0,0.0
10473,1661.0,72.91,42.8,1.0,14.0,0.0
10474,1661.0,76.142,39.7,1.0,15.0,0.0
10475,1661.0,77.744,38.3,1.0,15.0,0.0
10476,1661.0,79.637,36.8,1.0,15.0,0.0
10477,1661.0,81.93,35.0,1.0,15.0,0.0
10478,1661.0,83.132,34.1,1.0,15.0,0.0
10479,1661.0,86.627,31.8,1.0,15.0,0.0
10480,1661.0,90.122,29.7,1.0,15.0,0.0
10481,1661.0,92.493,28.4,1.0,15.0,0.0
10482,1661.0,93.617,27.8,1.0,15.0,0.0
10483,1661.0,97.112,26.0,1.0,15.0,0.0
10484,1661.0,98.772,25.3,1.0,15.0,0.0
10485,1661.0,100.61,24.5,1.0,15.0,0.0
10486,1661.0,102.06,23.9,1.0,15.0,0.0
10487,1661.0,104.1,23.1,1.0,15.0,0.0
10488,1661.0,105.06,22.7,1.0,15.0,0.0
10489,1661.0,107.6,21.7,1.0,16.0,0.0
10490,1661.0,108.95,21.3,1.0,16.0,0.0
10491,1661.0,111.09,20.5,1.0,16.0,0.0
10492,1661.0,112.83,20.0,1.0,16.0,0.0
10493,1661.0,114.59,19.4,1.0,16.0,0.0
10494,1661.0,116.75,18.8,1.0,16.0,0.0
10495,1661.0,118.08,18.4,1.0,16.0,0.0
10496,1661.0,121.58,17.5,1.0,16.0,0.0
10497,1661.0,124.97,16.6,1.0,16.0,0.0
10498,1661.0,125.07,16.6,1.0,16.0,0.0
10499,1661.0,128.57,15.8,1.0,16.0,0.0
10500,1661.0,132.06,15.1,1.0,16.0,0.0
10501,1661.0,133.19,14.8,1.0,16.0,0.0
10502,1661.0,135.56,14.4,1.0,16.0,0.0
10503,1661.0,139.05,13.7,1.0,16.0,0.0
10504,1661.0,142.55,13.1,1.0,16.0,0.0
10505,1661.0,144.15,12.8,1.0,16.0,0.0
10506,1661.0,146.04,12.5,1.0,16.0,0.0
10507,1661.0,149.54,12.0,1.0,16.0,0.0
10508,1661.0,149.89,11.9,1.0,17.0,0.0
10509,1661.0,153.03,11.5,1.0,17.0,0.0
10510,1661.0,153.87,11.3,1.0,17.0,0.0
10511,1661.0,156.53,10.9,1.0,17.0,0.0
10512,1661.0,160.02,10.4,1.0,17.0,0.0
10513,1661.0,161.99,10.0,1.0,17.0,0.0
10514,1661.0,163.52,9.72,1.0,17.0,0.0
10515,1661.0,167.01,8.75,1.0,17.0,0.0
10516,1661.0,170.51,7.18,1.0,17.0,0.0
10517,1661.0,171.17,6.78,1.0,17.0,0.0
10518,1661.0,174.0,5.46,1.0,17.0,0.0
10519,1661.0,177.5,4.76,1.0,17.0,0.0
10520,1661.0,180.35,4.4,1.0,18.0,0.0
10521,1661.0,180.99,4.33,1.0,18.0,0.0
10522,1661.0,184.49,4.01,1.0,18.0,0.0
10523,1661.0,187.98,3.77,1.0,18.0,0.0
10524,1661.0,188.7,3.73,1.0,18.0,0.0
10525,1661.0,191.48,3.57,1.0,18.0,0.0
10526,1661.0,194.97,3.4,1.0,18.0,0.0
10527,1661.0,196.18,3.35,1.0,18.0,0.0
10528,1661.0,198.47,3.26,1.0,18.0,0.0
10529,1661.0,200.38,3.19,1.0,18.0,0.0
10530,1661.0,201.96,3.13,1.0,18.0,0.0
10531,1661.0,205.46,3.02,1.0,18.0,0.0
10532,1661.0,208.95,2.92,1.0,18.0,0.0
10533,1661.0,212.45,2.82,1.0,18.0,0.0
10534,1661.0,212.84,2.81,1.0,18.0,0.0
10535,1661.0,215.94,2.74,1.0,18.0,0.0
10536,1661.0,219.44,2.66,1.0,18.0,0.0
10537,1661.0,222.32,2.6,1.0,18.0,0.0
10538,1661.0,222.93,2.59,1.0,18.0,0.0
10539,1661.0,226.43,2.52,1.0,18.0,0.0
10540,1661.0,229.92,2.46,1.0,18.0,0.0
10541,1661.0,231.06,2.44,1.0,18.0,0.0
10542,1661.0,233.42,2.4,1.0,18.0,0.0
10543,1661.0,236.91,2.34,1.0,18.0,0.0
10544,1661.0,237.44,2.33,1.0,18.0,0.0
10545,1661.0,327.73,1.38,1.0,19.0,0.0
10546,1661.0,450.11,0.675,1.0,21.0,0.0
10547,1661.0,515.03,0.428,1.0,21.0,0.0
10548,1661.0,588.03,0.228,1.0,22.0,0.0
10549,1661.0,586.41,0.231,1.0,22.0,0.0
10550,1661.0,585.58,0.233,1.0,22.0,0.0
10551,1661.0,583.12,0.239,1.0,22.0,0.0
10552,1661.0,582.92,0.239,1.0,22.0,0.0
10553,1661.0,580.67,0.244,1.0,22.0,0.0
10554,1661.0,579.42,0.247,1.0,22.0,0.0
10555,1661.0,578.21,0.25,1.0,22.0,0.0
10556,1661.0,575.93,0.256,1.0,22.0,0.0
10557,1661.0,575.76,0.256,1.0,22.0,0.0
10558,1661.0,573.33,0.262,1.0,22.0,0.0
10559,1661.0,572.43,0.264,1.0,22.0,0.0
10560,1661.0,571.02,0.268,1.0,22.0,0.0
10561,1661.0,568.94,0.273,1.0,22.0,0.0
10562,1661.0,568.87,0.273,1.0,22.0,0.0
10563,1661.0,567.35,0.277,1.0,22.0,0.0
10564,1661.0,565.86,0.281,1.0,22.0,0.0
10565,1661.0,565.44,0.282,1.0,22.0,0.0
10566,1661.0,564.37,0.284,1.0,22.0,0.0
10567,1661.0,562.88,0.288,1.0,22.0,0.0
10568,1661.0,561.95,0.291,1.0,22.0,0.0
10569,1661.0,558.45,0.3,1.0,22.0,0.0
10570,1661.0,557.76,0.302,1.0,22.0,0.0
10571,1661.0,554.96,0.309,1.0,22.0,0.0
